sale_id,customer_id,sale_date,sale_value,used_in_exchange,product_description,customer_type
26b5164f-c6e3-4b1a-a939-b4330fbb6860,45baa9f8-6cf5-4b55-adee-b7b9d5cf0b8d,2025-09-30 17:12:00.000,315000.0,False,HILUX CD DSL 4X4 SRX AT 25/25,PERSON
edab649f-21f9-4ae5-8620-d3bd19526b94,a34130fb-bc3e-4378-9a75-f95ae8724128,2025-09-30 16:58:00.000,390000.0,True,SW4 DSL 4X4 SRX PLATINUM AT 5S 25/25,PERSON
670bb6d1-398f-4eca-b55c-03b5f1ef3f2b,f404ff98-238e-4574-8288-94a727719cad,2025-09-30 16:50:00.000,393000.0,True,SW4 DSL 4X4 SRX PLATINUM AT 7S 25/25,PERSON
b20b2ec4-5f6d-4142-86f1-1ae68f48249c,4795e292-0a02-4518-b2dd-b75e92bb833a,2025-09-30 16:27:00.000,401400.0,False,SW4 DSL 4X4 SRX PLATINUM AT 7S 25/25,PERSON
2211e953-0e11-4edd-a043-86f9ab912516,ee5e2a77-ec9f-4891-b65b-df4352b07a2f,2025-09-30 16:06:00.000,311000.0,True,HILUX CD DSL 4X4 SRX AT 25/25,PERSON
6f24ed94-1509-48fd-ab66-e754830bc594,7230586c-7230-4996-be72-1585cb362112,2025-09-30 16:00:00.000,188000.0,False,COROLLA CROSS XRE 2.0L CVT 25/26,COMPANY
b0f17763-b2a3-4ed6-a58d-5acf588a23ed,4e4de334-7397-41cf-b18e-63d387a50db9,2025-09-30 15:39:00.000,407700.0,False,SW4 DSL 4X4 SRX PLATINUM AT 7S 25/25,PERSON
ca59f101-e468-45cd-83db-30e530c124d0,49f3306d-3c66-40fd-84a2-278ad2b749e4,2025-09-30 15:23:00.000,285000.0,True,HILUX CD DSL 4X4 SRV AT 25/25,PERSON
ec1a6e9c-e148-4530-92cf-f52915088f65,9436b570-c489-424c-b9d8-0779766a2d0a,2025-09-30 14:50:00.000,311320.0,False,HILUX CD DSL 4X4 SRX AT 25/25,PERSON
68030aa3-6eac-465a-aacb-c716c8206ba6,bb0191f6-6158-45b0-8f0c-9e3304f8e262,2025-09-30 14:43:00.000,326500.0,False,HILUX CD DSL 4X4 SRX PLUS AT 25/25,PERSON
703df323-f755-4653-9f06-afbf789bdb55,a7c2043d-7449-4c29-8977-d637f144d92a,2025-09-30 14:37:00.000,151500.0,False,SONG PLUS GS DM,COMPANY
760811c4-61c2-4d46-9ec2-80d44f86d867,a7c2043d-7449-4c29-8977-d637f144d92a,2025-09-30 14:33:00.000,146450.0,False,SW4 FFV 4X2 SR AT 5S 18/19,COMPANY
407de23a-041b-460d-8fd2-00dd3cd1a3ac,a7c2043d-7449-4c29-8977-d637f144d92a,2025-09-30 14:08:00.000,105040.0,False,COROLLA XEI 2.0L FFV 22/23,COMPANY
7fe51843-4f8f-4ff7-8e4d-da15a63498b9,a7c2043d-7449-4c29-8977-d637f144d92a,2025-09-30 14:06:00.000,254520.0,False,SW4 DSL 4X4 SRX AT 7S 21/22,COMPANY
94ba1fb6-6691-45f4-ba0f-419ee2ba9cf0,a7c2043d-7449-4c29-8977-d637f144d92a,2025-09-30 14:03:00.000,55550.0,False,OUTLANDER 2.0 16V 160CV AUT.,COMPANY
3d765b81-35c2-4cb3-b29a-d21c4ca4bfe6,100fde04-92e7-408f-a7ca-79a462ffb492,2025-09-30 12:47:00.000,215000.0,False,COROLLA CROSS XRX 1.8 HV CVT 25/26,PERSON
b814e9f2-09b7-4268-86eb-3c90625e179e,a0aa0a50-83a9-47ff-b5d5-edd49dc5a17c,2025-09-30 10:23:00.000,458000.0,True,SW4 DSL 4X4 DIAMOND AT 7S 25/25,PERSON
34fcbcf1-dd6d-4cca-a706-4cdd0fbc45c6,124fe29c-0021-4ce8-b661-adf3499544c4,2025-09-30 10:20:00.000,170000.0,True,COROLLA XEI 2.0L FFV CVT 25/26,PERSON
aea95c8c-d79b-439c-b815-13e5840a61c8,608a1694-b78a-4763-ad91-cd7c19dc3293,2025-09-30 10:17:00.000,395700.0,True,SW4 DSL 4X4 SRX PLATINUM AT 7S 25/25,PERSON
fe1e2281-b474-494a-afce-34c204728b36,f674624f-979b-48d2-b5d3-dea399c45e34,2025-09-30 09:57:00.000,335000.0,False,HILUX CD DSL 4X4 SRX PLUS AT 25/25,PERSON
6e2184c4-5db9-4bcb-bfb4-a195c3b6f1d3,a7c2043d-7449-4c29-8977-d637f144d92a,2025-09-29 17:50:00.000,232300.0,False,X5 XDRIVE 30D 3.0 258CV DIESEL,COMPANY
cc1928d5-7407-4a6d-8c48-45fa33c78717,edf2e21f-586a-4027-be96-45d281eb734d,2025-09-29 17:31:00.000,311152.51,False,HILUX CD DSL 4X4 SRX AT 25/25,PERSON
305c9df7-8ccc-4c29-9e6d-d87ba4efe1d3,6926c2be-6bb5-4ae7-911a-216a9b07e293,2025-09-29 15:36:00.000,320000.0,False,HILUX CD DSL 4X4 SRX PLUS AT 25/25,PERSON
ad288efd-8191-4ae7-935d-4b012e75b407,baf4d93a-c6cb-4fbd-b1be-dcea212f55c7,2025-09-29 15:22:00.000,199990.0,False,"COROLLA ALTIS PREMIUM 1.8L HV FFV CVT 25/26
",PERSON
6f0b95d4-9b48-4899-8e1c-f6215ee0c46f,a7c2043d-7449-4c29-8977-d637f144d92a,2025-09-29 14:43:00.000,141400.0,False,COROLLA CROSS XRX 1.8 HV 22/23,COMPANY
e6cda3e5-c745-4a64-a32b-fda50b44a696,2b321b42-b464-456f-8a52-fe14ca1d0d5e,2025-09-29 11:10:00.000,167000.0,False,COROLLA XEI 2.0L FFV CVT 25/26,PERSON
b129051d-c387-4664-a6d8-b4b5d043ec1e,a7c2043d-7449-4c29-8977-d637f144d92a,2025-09-29 09:55:00.000,146450.0,False,HILUX CD DSL 4X4 SRX AT 18/18,COMPANY
451ff1d0-7608-44d7-b1e8-01901d04fc77,a7c2043d-7449-4c29-8977-d637f144d92a,2025-09-29 09:49:00.000,106050.0,False,COROLLA ALTIS 1.8L HV FFV CVT 19/20,COMPANY
8c3619e8-8c90-4028-bfb8-407a454e6706,7df7b68b-a43a-42de-bc96-95fea985052d,2025-09-26 21:33:53.186,310000.0,False,HILUX CD DSL 4X4 SRX AT 25/25,PERSON
40565cc9-cb4c-421b-90df-e281d50323b6,cc797c8b-83f1-489d-b9a8-88645583ef92,2025-09-26 19:24:01.619,214990.0,False,JAECOO J7 LUXURY PHEV CL,PERSON
53960949-5173-4067-b937-49463262e965,b8b763f0-5f8e-4514-ad43-0525dbb1a2ac,2025-09-26 18:33:00.000,176000.0,True,COROLLA XEI 2.0L FFV CVT 25/26,PERSON
4492a499-c61a-43c9-bf3e-8287e50fdd7a,a7c2043d-7449-4c29-8977-d637f144d92a,2025-09-26 17:19:00.000,95950.0,False,FASTBACK TURBO 270,COMPANY
6c46ea9a-9486-491d-8c97-8a540dbeb5b2,7ff11d13-9895-47d5-b53c-59e617f924f0,2025-09-26 16:28:00.000,214000.0,False,COROLLA CROSS XRX 1.8 HV CVT 25/26,PERSON
5bf9b4f8-d00d-4935-a55a-f4f7b9e3b356,dd653cf7-140d-40a6-8ccd-9c91dbcf8f6d,2025-09-26 16:06:00.000,168000.0,True,COROLLA XEI 2.0L FFV CVT 25/26,PERSON
65c73bd3-3300-4950-8cc5-0f7d27b62fbd,e6da095e-9834-405d-9d5b-79d9836b354e,2025-09-26 15:44:00.000,323000.0,False,HILUX CD DSL 4X4 SRX PLUS AT 25/25,PERSON
2a6787a0-36b3-4edf-ac0f-d0f082655d32,60285f1d-e969-4da4-a273-fed797596125,2025-09-26 14:18:00.000,385000.0,True,SW4 DSL 4X4 SRX PLATINUM AT 5S 25/25,COMPANY
752294fc-5b32-4336-bb2d-f78a6e446466,9113cca7-6302-4a80-b86d-f93377b70f42,2025-09-26 13:04:02.192,316000.0,False,HILUX CD DSL 4X4 SRX PLUS AT 25/25,PERSON
605fdfa7-6420-4dd9-ae2e-d71a68ea93fd,a7c2043d-7449-4c29-8977-d637f144d92a,2025-09-26 11:50:00.000,127765.0,False,COROLLA CROSS XRX 1.8 HV 22/23,COMPANY
30d993bd-0a5c-4241-a9ac-61d202fde97c,2ed2f364-26c3-458c-8cf8-9f4195f90398,2025-09-26 11:41:00.000,209000.0,True,COROLLA CROSS XRX 1.8 HV CVT 25/26,PERSON
8939f5e3-b762-4da0-922a-5b4ed146162a,a7c2043d-7449-4c29-8977-d637f144d92a,2025-09-26 09:25:00.000,171700.0,False,HILUX CD DSL 4X4 SR AT 22/22,COMPANY
affe856b-e342-42df-b61b-a041ec20ac38,0c208227-cc87-411d-8c30-feb60287b1cf,2025-09-25 20:04:19.165,406700.0,False,SW4 DSL 4X4 SRX PLATINUM AT 7S 25/25,PERSON
ba0a38f2-3677-4a71-8ff2-09f542f739bc,32776785-3dfb-4463-bc9e-a201043b91ab,2025-09-25 19:03:50.158,135700.0,False,S10 LTZ DD4A,PERSON
b2fde94d-0c21-4eca-9cec-110cf739cbb5,db1b2a91-721d-4425-bae2-9b95f05ec60c,2025-09-25 17:51:00.000,310000.0,False,HILUX CD DSL 4X4 SRX AT 25/25,PERSON
20d7ed05-61fc-4a71-8274-9e20f2d9165a,a7c2043d-7449-4c29-8977-d637f144d92a,2025-09-25 17:15:00.000,62620.0,False,COROLLA GLI A/T UPPER 16/16,COMPANY
782b5bed-3edd-4ce9-bf57-4d264fa4c15e,111ae9c8-d812-494f-9061-e5d09e095914,2025-09-25 16:26:00.000,210000.0,True,COROLLA CROSS XRX 1.8 HV CVT 25/26,PERSON
0583209d-b810-4c52-b7b9-01eeb8ddf149,9c747568-7dc1-4705-ba40-c101b05750f9,2025-09-25 13:04:00.000,165000.0,False,COROLLA XEI 2.0L FFV CVT 25/26,PERSON
d0922991-a7b6-4006-be9b-e8cd1d7603cd,87ebe45b-76e8-420d-a0e3-f50328d6f171,2025-09-25 11:25:49.000,25500.0,False,DOMINAR D400,COMPANY
062eb1bb-f8f3-4800-a296-976cf4597b35,2632fce9-9f7b-4be7-9cc9-15a826f6fcaa,2025-09-25 11:10:00.000,315000.0,True,HILUX CD DSL 4X4 SRX AT 25/25,PERSON
955d774e-5919-4ca6-a311-a3ab44e849d0,a7c2043d-7449-4c29-8977-d637f144d92a,2025-09-25 10:34:00.000,224220.0,False,HILUX CD DSL 4X4 SRX AT 22/23,COMPANY
79137981-8559-4ae9-a1b1-9a7f2e2da7a8,a7c2043d-7449-4c29-8977-d637f144d92a,2025-09-25 10:33:00.000,141400.0,False,COROLLA CROSS XRX 1.8 HV CVT P 23/23,COMPANY
da037319-9a45-4696-b5e3-02dff2c6b4a4,a7c2043d-7449-4c29-8977-d637f144d92a,2025-09-25 10:30:00.000,78780.0,False,ASX 2.0 AWD 16V FLEX 4P AUTOMATICO,COMPANY
3ef410af-db9c-42fe-bbd8-fbbd80d2fe06,e1dace4c-e4f5-490d-9818-50be464e7f09,2025-09-25 10:26:00.000,201500.0,False,COROLLA CROSS XRX 2.0L CVT 25/26,PERSON
a725779b-770c-4238-9a42-c8d74ed5f440,dbed4f61-1b23-4ea9-afe5-09f1dec85872,2025-09-24 19:56:11.470,310000.0,False,HILUX CD DSL 4X4 SRV AT 25/25,COMPANY
b7342c27-9590-42ad-80bc-09b7bdf9c03e,75fad391-2f88-49b6-a2a8-ff0d0bb8ebae,2025-09-24 17:51:00.000,400000.0,True,SW4 DSL 4X4 SRX PLATINUM AT 7S 25/25,PERSON
f3aea7d4-17ca-44e4-92a3-0e013b12ad20,926c5043-6e78-48f2-a8ae-57d68e1978ac,2025-09-24 15:54:00.000,400000.0,True,SW4 DSL 4X4 SRX PLATINUM AT 7S 25/25,PERSON
32de84bd-5bf3-4590-9540-65b423e14ab8,ae98bffd-80c0-485d-84c5-4d20a0321ba0,2025-09-24 15:24:00.000,400700.0,False,SW4 DSL 4X4 SRX PLATINUM AT 5S 25/25,PERSON
71d3562c-a2fd-4d30-932c-278c67bf91a1,46f85a3a-6960-4392-97f9-9d1b954a4861,2025-09-24 12:58:00.000,203000.0,True,COROLLA CROSS XRX 1.8 HV CVT 25/26,PERSON
2ffdd1a7-2467-46cf-a6a4-83ab87240df0,dca78dca-8708-44cc-86c6-2b3334d2336d,2025-09-24 11:43:00.000,210320.0,False,COROLLA CROSS XRX 2.0L CVT 25/26,PERSON
5401c8ca-62bb-42bb-97af-5cd3531dbaf0,a7c2043d-7449-4c29-8977-d637f144d92a,2025-09-24 11:39:00.000,109080.0,False,NISSAN FRONTIER ATK X4,COMPANY
6de47526-da85-44da-87b1-cc09962e34bf,9a503b98-06c4-4567-9a62-01e07dc54a99,2025-09-24 11:31:00.000,457000.0,True,SW4 DSL 4X4 DIAMOND AT 7S 25/25,PERSON
46039772-b882-4700-89ab-50a15b36ac12,35234ba2-5c41-44d5-832b-41b512bb573c,2025-09-24 10:44:00.000,448400.0,False,SW4 DSL 4X4 DIAMOND AT 7S 25/25,PERSON
0f0d8a7a-e276-46bd-9caa-59c35916b9b7,9a47224f-ca29-4b57-b2c9-2560809de341,2025-09-24 10:37:00.000,200000.0,True,COROLLA CROSS XRX 2.0L CVT 25/26,PERSON
2b796145-6470-49d6-aafa-b34f93f93eee,fd9e5b69-5848-4955-ae2f-4f5f554e70b9,2025-09-24 10:19:00.000,205000.0,False,COROLLA CROSS XRX 2.0L CVT 25/26,PERSON
d1b4e925-7a5a-40dc-ade5-a2168a107882,ff4e8fa6-06d9-489e-bda6-05ff511cf0be,2025-09-24 09:35:00.000,401700.0,False,SW4 DSL 4X4 SRX PLATINUM AT 7S 25/25,PERSON
00bdd983-e01d-435d-abf0-e767398b4565,7513180b-956f-4254-b887-6bb72e8c58a1,2025-09-23 17:40:00.000,285000.0,True,HILUX CD DSL 4X4 SRV AT 25/25,PERSON
fbd49c7e-71df-496c-bd04-986007597983,a154661d-00bd-4050-b224-c1f80d9c7e86,2025-09-23 17:37:00.000,341600.0,False,I/TOYOTA RAV4H SX AWD CNT,PERSON
368a5fc9-eb20-4a09-84ac-783b048358a9,6f411956-f6e9-4340-9981-0ebd2c36d88d,2025-09-23 16:42:00.000,314000.0,True,HILUX CD DSL 4X4 SRX AT 25/25,PERSON
5ca9f77e-05d3-47d3-9c45-6bd954f28e67,d11720f9-ff29-4607-8723-d42ceebdad8d,2025-09-23 16:38:00.000,166700.0,False,COROLLA XEI 2.0L FFV CVT 25/26,COMPANY
5f6fedca-2622-4ad1-a1eb-e2409660f800,ec4875b5-65be-4930-b299-02f3e5afbe98,2025-09-23 15:04:41.831,252642.0,False,HILUX CD DSL 4X4 SR AT 25/25,COMPANY
e550b70a-f795-46e4-b1c7-8cd2b1d3aab3,ba14d5d7-011c-44e3-93d5-088b0c9b7d14,2025-09-23 14:33:00.000,455000.0,True,SW4 DSL 4X4 DIAMOND AT 7S 25/25,PERSON
916143c6-fe8b-4d7c-b0a2-719bf58b8173,a7c2043d-7449-4c29-8977-d637f144d92a,2025-09-23 14:21:00.000,124230.0,False,COROLLA CROSS XRE 2.0L 22/23,COMPANY
c510459b-552c-4782-bb0a-fc26eddc1a19,b1e63295-13db-42af-bf08-9bcebaa46bf9,2025-09-23 13:00:00.000,329000.0,True,HILUX CD DSL 4X4 SRX PLUS AT 25/25,PERSON
fe9b2ff8-80db-49f2-9911-bfff346fdaca,a7c2043d-7449-4c29-8977-d637f144d92a,2025-09-23 11:08:00.000,70700.0,False,ML-350 3.0 V6  4X4 DIESEL,COMPANY
145b6e87-f165-4da3-ba83-7a4628779c24,5e4851b9-c73c-452f-8aaa-fc66488eba06,2025-09-23 10:18:00.000,400000.0,True,SW4 DSL 4X4 SRX PLATINUM AT 7S 25/25,PERSON
f42e3c39-b8ed-46e8-a55e-d940b0dbafe3,03f228c2-510d-465f-b2e8-87fed73f4df7,2025-09-22 17:41:00.000,400000.0,False,SW4 DSL 4X4 SRX PLATINUM AT 5S 25/25,PERSON
3c84fa4f-cdd6-4b9a-a8d9-01f6dd54b0c0,db05cfce-a2db-4cd5-b55f-beb7aa6552eb,2025-09-22 17:12:00.000,210000.0,True,COROLLA CROSS XRX 1.8 HV CVT 25/26,PERSON
a3f06246-2dc6-4fed-ab86-724d721b5956,47e0db4f-d8c4-46fb-8c5a-61eaecc2d269,2025-09-22 16:17:00.000,289500.0,True,HILUX CD DSL 4X4 SRV AT 25/25,PERSON
740c3352-16aa-496e-82e6-51cf6e0e0015,68307b1f-53c8-4a63-9f35-de52aa532df8,2025-09-22 15:39:00.000,323000.0,True,HILUX CD DSL 4X4 SRX PLUS AT 25/25,PERSON
b44339dd-dd96-4e68-bc96-71c872129c50,57b846b5-f5ab-4e45-8580-df7e362a2297,2025-09-22 14:08:43.038,214990.0,False,JAECOO J7 PRESTIGE PHEV CL,PERSON
f1e6bec5-fa6b-45ef-9bec-f2e151f44123,c2dc5af5-4368-449f-b3f7-7891214c56aa,2025-09-22 14:03:00.000,400000.0,False,SW4 DSL 4X4 SRX PLATINUM AT 7S 25/25,PERSON
3da342b8-826d-4744-b170-dcab273dc4d0,45e2fbf1-b163-4220-ba13-6855997a0fa7,2025-09-22 13:26:00.000,288000.0,False,HILUX CD DSL 4X4 SRV AT 25/25,PERSON
a9aeac26-50e7-4903-a4cc-67dd123fee6f,88920810-853f-4886-b6d5-1b012cc8e54e,2025-09-22 12:11:00.000,310000.0,False,HILUX CD DSL 4X4 SRX AT 25/25,COMPANY
30e1ce0e-6563-4702-9810-fd13b415bb21,20730ace-780f-41d1-867d-64f346221edc,2025-09-22 11:11:00.000,168000.0,False,COROLLA XEI 2.0L FFV CVT 25/26,PERSON
c42fe4d9-1af0-472b-b100-c566d0d60abb,3dc8680a-18d7-4b49-b6ed-cd24beb4e634,2025-09-19 21:17:07.149,205000.0,False,HILUX CD DSL 4X4 SRX AT 21/21,PERSON
6cbb28fb-ebd7-4a2d-92f5-e61da2b7cd2b,5830be4b-8ac4-4a26-aaf9-b90cc17602f1,2025-09-19 20:23:12.926,249990.0,False,JAECOO J7 PRESTIGE PHEV CL,PERSON
9b751058-8b68-4156-b14d-94c22c8cbae2,3a49394b-33e6-42ae-b985-c614785f6e2d,2025-09-19 15:57:00.000,191000.0,False,"COROLLA ALTIS PREMIUM 1.8L HV FFV CVT 25/26
",PERSON
e491e7e0-ae39-460f-8d21-0342bcdc16fd,181ff76d-0f6f-4c53-9192-2e790bf4849d,2025-09-19 15:32:00.000,400000.0,False,SW4 DSL 4X4 SRX PLATINUM AT 7S 25/25,PERSON
8d88090d-d7a9-4249-9719-e6cbdb47e8b9,bfed4fea-7016-43da-961c-9a158987a98c,2025-09-19 15:31:00.000,348047.46,False,HILUX CD DSL 4X4 SRX PLUS AT 25/25,PERSON
c428d061-7f51-4225-87d3-7d10db9288d6,f9d1d1c2-1c34-4245-bdfa-1cee971350c7,2025-09-19 15:26:00.000,320000.0,True,HILUX CD DSL 4X4 SRX AT 25/25,PERSON
abed99bb-f537-40e4-afee-c7c358f8a6aa,cecb7444-771c-4c8f-9767-e5609abedd4e,2025-09-19 15:03:34.676,329990.0,False,TRITON KATANA 2.4 D 4X4 AT,PERSON
4630d88b-5a87-4936-a1bf-9af9cfe5324d,a7c2043d-7449-4c29-8977-d637f144d92a,2025-09-19 14:25:00.000,44440.0,False,ONIX 10MT LT2,COMPANY
b4b9f44e-3d28-4830-b59a-6cde85f0f4a4,57b56ecc-0524-4c9d-9dd7-336309c28b96,2025-09-19 11:14:00.000,179000.0,True,COROLLA CROSS XRE 2.0L CVT 25/26,PERSON
18643128-b86f-4d5a-a6b8-b96c85963e55,0b13d716-5fcb-417b-ad1c-0245612e0794,2025-09-19 10:35:00.000,325000.0,False,HILUX CD DSL 4X4 SRX PLUS AT 25/25,COMPANY
88560407-1821-452c-92aa-cf56d82dacc9,f02796d3-f2eb-441e-837e-a8ed0ee59d99,2025-09-19 09:37:00.000,210000.0,False,COROLLA CROSS XRX 2.0L CVT 25/26,COMPANY
a29f2674-028d-4502-aea4-5b49aeb9753e,a7c2043d-7449-4c29-8977-d637f144d92a,2025-09-19 09:13:00.000,66660.0,False,JEEP COMPASS LONGITUDE F,COMPANY
d245f0be-f962-4c9d-98c6-0a0d2d914723,22305bd2-7dbf-4790-b9a6-6d90acc3d836,2025-09-18 16:10:00.000,296000.0,False,HILUX CD DSL 4X4 SRV AT 25/25,PERSON
03f79b28-d8f9-4dbc-bf2b-099312e66990,6f022aeb-504e-487d-8b62-6bc92f0d1f57,2025-09-18 15:54:06.380,315000.0,False,HILUX CD DSL 4X4 SRX AT 25/25,PERSON
5f04c646-d4e4-48bf-b833-047e07decd17,a7c2043d-7449-4c29-8977-d637f144d92a,2025-09-18 15:15:00.000,181800.0,False,SW4 DSL 4X4 SRX AT 7S 17/18,COMPANY
1565f6a5-9d0b-4cdc-933d-dc7867d72511,5694c4b4-ee22-4b45-8649-ddc67989c36c,2025-09-18 13:10:09.395,395000.0,False,OUTLANDER SIGNATURE 2.4 PHEV 4X4,PERSON
fb73e8c2-d37c-4e0e-b160-be764a1411a5,33916134-bc42-4f87-af91-063fc0cf715d,2025-09-18 11:07:00.000,182500.0,False,COROLLA CROSS XRE 2.0L CVT 25/26,PERSON
cbee0ee0-8344-4bbb-90a8-a06e39de0fba,a7c2043d-7449-4c29-8977-d637f144d92a,2025-09-18 11:03:00.000,116150.0,False,CRETA PLATINUM AUT 1.0 TURBO,COMPANY
73c40754-539a-4ded-bdbf-498613191505,a7c2043d-7449-4c29-8977-d637f144d92a,2025-09-18 10:53:00.000,179780.0,False,HAVAL H6 GT,COMPANY
120c2ba3-86c8-42b2-b022-9a89e596ae00,a158afdf-3e40-4424-bee6-3ee0ab5fb163,2025-09-18 10:43:00.000,328400.0,False,HILUX CD DSL 4X4 SRX PLUS AT 25/25,PERSON
3b505c87-b1d0-4efb-b15c-c4aec6ad002c,86c3d3e3-2660-433b-b368-0de929f1f99b,2025-09-18 09:36:00.000,211000.0,False,COROLLA CROSS XRX 1.8 HV CVT 25/26,PERSON
05865eeb-5b3a-45b1-9b41-6da8d642a824,bed3095a-2cb7-4f04-b7b0-4c57b14a8acb,2025-09-17 17:17:00.000,208700.0,False,COROLLA CROSS XRX 1.8 HV CVT 25/26,PERSON
68695ec8-8c12-4cba-9538-5abd9519d8b5,a7c2043d-7449-4c29-8977-d637f144d92a,2025-09-17 15:33:00.000,242400.0,False,SW4 DSL 4X4 SRX AT 7S 21/22,COMPANY
a79af780-b19b-493b-95ce-bdf0d2a3b51c,a7c2043d-7449-4c29-8977-d637f144d92a,2025-09-17 15:13:00.000,107565.0,False,CRETA1TA PLTIN,COMPANY
38e43c3b-75e4-47ec-8f65-9e4bf339b1e1,a7c2043d-7449-4c29-8977-d637f144d92a,2025-09-17 14:59:00.000,85345.0,False,GLA200FF,COMPANY
90bc3e2f-08ab-4ac6-abad-3d3e9acb41c6,a7c2043d-7449-4c29-8977-d637f144d92a,2025-09-17 14:22:00.000,64640.0,False,HB20X 1.6 16V FLEX DIAMOND AUTOMÁTICO,COMPANY
356ada34-2e0f-424f-a4ee-f33ef2bfd9ff,567bc7f5-bff8-49ad-9e0c-f7ee2defbd74,2025-09-17 13:58:00.000,180000.0,False,COROLLA CROSS XRE 2.0L CVT 25/26,PERSON
a7198ae6-4527-4e4e-80c9-304114f126fb,d68e6aa5-a647-464a-aae6-d4dce531ab48,2025-09-17 11:15:00.000,203200.0,False,COROLLA CROSS XRX 2.0L CVT 25/26,PERSON
0c38afb1-ce38-4e74-a256-c4807c141894,dc0ec704-dc99-4f0d-93bf-a970d158f547,2025-09-17 10:51:00.000,185000.0,True,COROLLA CROSS XRE 2.0L CVT 25/26,PERSON
c872b112-1fcd-44f9-8f88-4f613f54d95e,959057b3-1da9-4974-9c6d-a06b06ad630f,2025-09-17 10:34:00.000,287400.0,True,HILUX CD DSL 4X4 SRV AT 25/25,PERSON
b93d6597-1a13-4f1f-9317-d5e970f3e9d5,bf90d8a2-3f6b-406a-8bf0-51d29b14da31,2025-09-17 10:16:00.000,178000.0,True,COROLLA CROSS XRE 2.0L CVT 25/26,PERSON
32e08582-9cf6-46a1-a329-87d2359a8218,345a70ab-07d6-483d-810b-f712151f480e,2025-09-16 17:00:00.000,328700.0,False,HILUX CD DSL 4X4 SRX PLUS AT 25/25,COMPANY
afcd93f6-efe5-4968-b5ab-49302f92f442,4d400470-067b-45ab-ac8b-f945d0fb1012,2025-09-16 14:28:00.000,189000.0,True,"COROLLA ALTIS PREMIUM 1.8L HV FFV CVT 25/26
",PERSON
fb81f3a1-28f0-4fee-9063-03c26d04ff1c,aae3f07a-15e1-4b9c-bfde-768e6bea793e,2025-09-16 13:37:00.000,400000.0,False,SW4 DSL 4X4 SRX PLATINUM AT 7S 25/25,PERSON
418937a1-a9f9-44a4-8d19-99b494cae8da,08ada1e9-70a1-48aa-9c81-4fe71ba93e63,2025-09-16 12:45:00.000,164000.0,True,COROLLA XEI 2.0L FFV CVT 25/26,PERSON
18a85971-5ecf-43bb-9919-a4f8daebbc81,2950bd13-cee4-4816-b1a7-1899f267fa58,2025-09-15 18:56:28.035,305912.33,False,HILUX CD DSL 4X4 SRX PLUS AT 24/24 ,PERSON
677a9fbe-1a86-470b-b59a-e42e0f9c8b92,a7c2043d-7449-4c29-8977-d637f144d92a,2025-09-15 15:50:00.000,137360.0,False,COROLLA CROSS XRE 2.0 23/24,COMPANY
2f219d8a-3d24-424a-981e-5ad662f9531e,a7c2043d-7449-4c29-8977-d637f144d92a,2025-09-15 15:37:00.000,116150.0,False,COROLLA XEI 2.0L FFV 23/23 P,COMPANY
f2a31859-fe9a-4e1b-910d-5a6e528081fc,a7c2043d-7449-4c29-8977-d637f144d92a,2025-09-15 15:35:00.000,103020.0,False,HONDA CIVIC EXL CVT,COMPANY
dcfc9172-4d32-4ebc-8223-c8c611e58b53,a7c2043d-7449-4c29-8977-d637f144d92a,2025-09-15 15:00:00.000,233310.0,False,HILUX CD DSL 4X4 SRX AT 23/24,COMPANY
4eb193e4-04d2-4990-ab5b-adc25eddcb23,a7c2043d-7449-4c29-8977-d637f144d92a,2025-09-15 14:55:00.000,128270.0,False,COROLLA CROSS SPECIAL ED. 1.8 HV 21/22,COMPANY
47472a2c-85b7-4d9b-84d1-33fcdc310631,51439d29-19b7-449a-8d91-1efe3043723f,2025-09-15 14:47:00.000,450000.0,False,SW4 DSL 4X4 DIAMOND AT 7S 25/25,PERSON
46b3a270-965a-4dcd-aa45-93e4c2613a04,54fadf7c-4955-4e03-8c97-97f73b5d4ac7,2025-09-15 12:45:00.000,323400.0,False,HILUX CD DSL 4X4 SRX PLUS AT 25/25,PERSON
f0b48d8e-1dfe-4a8e-89b5-2e5e644b05cf,75bb857e-5606-4c18-9b6a-3824c8e93325,2025-09-15 12:28:00.000,400000.0,False,SW4 DSL 4X4 SRX PLATINUM AT 5S 25/25,PERSON
98a1b9b6-bf6b-4417-a6d6-e6790ed5d1c3,a7c2043d-7449-4c29-8977-d637f144d92a,2025-09-15 11:23:00.000,119180.0,False,COROLLA CROSS XRE 2.0 21/22,COMPANY
9cc19b23-1186-4d6c-aa4a-91900b484fac,3118d0d4-abb4-4a5a-adf2-1a42067f321e,2025-09-15 09:22:00.000,164000.0,False,COROLLA XEI 2.0L FFV CVT,COMPANY
b1078eab-4cd2-4824-bad1-eadf113d8c6d,d995cd7f-a12c-44ca-8b18-f54b68ba91f7,2025-09-12 19:20:48.711,315000.0,False,HILUX CD DSL 4X4 SRX AT 25/25,PERSON
a188a9f5-431a-47ed-b7f6-f74f951bca7a,3118d0d4-abb4-4a5a-adf2-1a42067f321e,2025-09-12 18:19:00.000,164000.0,False,COROLLA XEI 2.0L FFV CVT,COMPANY
